id_penjualan;tanggal;provinsi;qty;vol_ml;nama_barang;total;nama_kurir;srv_lvl
18006;03-Des-21;Jawa Barat;1;10;Flu dan Cough;195500;ANTER AJA;Reg
18016;06-Des-21;DKI Jakarta;1;10;Tea Tree;96500;SHOPEE EXP;Reg
18018;07-Des-21;Jawa Barat;1;10;Flu dan Cough;195500;ANTER AJA;Reg
18023;10-Des-21;DKI Jakarta;1;10;Flu dan Cough;195500;ANTER AJA;Reg
18027;11-Des-21;Jawa Barat;1;10;Peppermint;102500;ANTER AJA;Reg
18031;13-Des-21;Kalimantan Barat;3;20;Cornt Mint;346500;ANTER AJA;Reg
18031;13-Des-21;Kalimantan Barat;1;20;Ylang Ylang;135900;ANTER AJA;Reg
18064;13-Des-21;Jawa Barat;1;10;Peppermint;102500;ANTER AJA;Reg
18102;13-Des-21;Bali;1;10;Ylang Ylang;90500;ANTER AJA;Reg
18102;13-Des-21;Bali;1;10;Tea Tree;96500;ANTER AJA;Reg
18143;21-Des-21;Banten;1;10;Rose;477500;J&T CASHLESS;Exp
18153;22-Des-21;Jawa Barat;1;10;Flu dan Cough;195500;GRAB;Inst
18155;23-Des-21;Sumatera Selatan;1;10;Fennel;101500;J&T CASHLESS;Exp
18179;28-Des-21;Jawa Barat;1;20;Ylang Ylang;135900;J&T CASHLESS;Exp
18214;03-Jan-22;DKI Jakarta;1;20;Spearmint;189000;SI CPT REG;Reg
18214;03-Jan-22;DKI Jakarta;1;10;Orange;90000;SI CPT REG;Reg
18214;03-Jan-22;DKI Jakarta;1;10;Lemon Organic;131500;SI CPT REG;Reg
18215;03-Jan-22;Jawa Barat;1;20;French Lavender Organic;254500;GRAB;Inst
18241;03-Jan-22;Sumatera Utara;1;50;Argan;228000;ANTER AJA;Reg
18252;04-Jan-22;Jawa Barat;1;10;Tea Tree;96500;ANTER AJA;Reg
18305;19-Jan-22;DKI Jakarta;1;20;Lemongrass;99900;ANTER AJA;Reg
18314;26-Jan-22;Jawa Timur;1;10;Lavender;122900;ANTER AJA;Reg
18318;29-Jan-22;DKI Jakarta;1;20;Lemongrass;99900;ANTER AJA;Reg
18324;02-Feb-22;Jawa Barat;1;10;Peppermint;102500;ANTER AJA;Reg
18324;02-Feb-22;Jawa Barat;1;10;French Lavender Organic;131500;ANTER AJA;Reg
18328;03-Feb-22;Jawa Barat;1;20;Sesame;50000;JOB;Reg
18342;11-Feb-22;Banten;1;10;Peppermint;102500;ANTER AJA;Reg
18361;22-Feb-22;DKI Jakarta;1;10;Peppermint;102500;SHOPEE EXP;Reg
18361;22-Feb-22;DKI Jakarta;1;10;Eucalyptus Organic;115900;SHOPEE EXP;Reg
18377;01-Mar-22;DKI Jakarta;1;10;Peppermint;102500;ANTER AJA;Reg
18433;18-Mar-22;Jawa Barat;1;20;Cinamon Bark;172500;SI CPT REG;Reg
18433;18-Mar-22;Jawa Barat;1;20;Clove Bud;83000;SI CPT REG;Reg
18437;21-Mar-22;DKI Jakarta;1;10;Clove Bud;50000;JNE YES;Reg
18437;21-Mar-22;DKI Jakarta;1;10;Nutmeg;71500;JNE YES;Reg
18441;23-Mar-22;Jawa Barat;1;20;Ylang Ylang;135900;ANTER AJA;Reg
18441;23-Mar-22;Jawa Barat;1;10;Lavender;122900;ANTER AJA;Reg
18441;23-Mar-22;Jawa Barat;1;10;Peppermint;102500;ANTER AJA;Reg
18455;29-Mar-22;Sumatera Barat;1;20;Frankincense Serrata;237500;JNE CASHLESS;Reg
18471;04-Apr-22;Jawa Barat;1;20;French Lavender Organic;254500;SI CEPAT HALU;Exp
18471;04-Apr-22;Jawa Barat;1;20;Ginger;187500;SI CEPAT HALU;Exp
18487;13-Apr-22;Sumatera Barat;1;5;Frankincese Premium;206500;JNE REG;Reg
18492;16-Apr-22;Jawa Barat;1;50;Lavender;519900;GOJEK;Inst
18502;19-Apr-22;DKI Jakarta;1;10;French Lavender Organic;131500;ANTER AJA;Reg
18502;19-Apr-22;DKI Jakarta;1;10;Peppermint;102500;ANTER AJA;Reg
18506;20-Apr-22;Jawa Barat;1;20;Peppermint;202900;ANTER AJA;Reg
18506;20-Apr-22;Jawa Barat;1;10;Flu dan Cough;195500;ANTER AJA;Reg
18518;22-Apr-22;Jawa Timur;1;10;Peppermint;102500;ANTER AJA;Reg
18537;25-Apr-22;Jawa Tengah;1;10;Lavender;122900;ANTER AJA;Reg
18537;25-Apr-22;Jawa Tengah;1;10;Magnolia;91500;ANTER AJA;Reg
18560;27-Apr-22;DKI Jakarta;1;20;French Lavender Organic;254500;J&T CASHLESS;Exp
18560;27-Apr-22;DKI Jakarta;1;20;Rosemary Organic;188500;J&T CASHLESS;Exp
18560;27-Apr-22;DKI Jakarta;1;20;Bergamot Organic;192500;J&T CASHLESS;Exp
18560;27-Apr-22;DKI Jakarta;1;20;Peppermint;202900;J&T CASHLESS;Exp
18571;29-Apr-22;DKI Jakarta;1;20;Orange;164900;GOJEK;Inst
18571;29-Apr-22;DKI Jakarta;1;20;Kaafir Lime;100000;GOJEK;Inst
18571;29-Apr-22;DKI Jakarta;1;10;Bergamot;99900;GOJEK;Inst
18571;29-Apr-22;DKI Jakarta;1;10;Magnolia;91500;GOJEK;Inst
18571;29-Apr-22;DKI Jakarta;1;10;Lemon Organic;131500;GOJEK;Inst
18571;29-Apr-22;DKI Jakarta;1;10;Eucalyptus Organic;115900;GOJEK;Inst
18667;23-Jun-22;Banten;1;20;Citronella;83000;SHOPEE EXP;Reg
18667;23-Jun-22;Banten;1;10;Ylang Ylang;90500;SHOPEE EXP;Reg
18671;25-Jun-22;DKI Jakarta;1;10;Magnolia;91500;SHOPEE EXP;Reg
18671;25-Jun-22;DKI Jakarta;1;10;Lemongrass;57900;SHOPEE EXP;Reg
18672;25-Jun-22;DKI Jakarta;1;20;French Lavender Organic;254500;SHOPEE EXP;Reg
18773;19-Agu-22;Bali;2;10;Frangipani;183000;SHOPEE EXP;Reg
18773;19-Agu-22;Bali;1;10;Lemon Organic;131500;SHOPEE EXP;Reg
4527;31-Des-18;DKI Jakarta;1;50;Sunflower;156500;GOJEK;Inst
4527;31-Des-18;DKI Jakarta;1;10;Tea Tree;96500;GOJEK;Inst
4546;02-Jan-19;DKI Jakarta;1;10;Lavender;122900;JNE REG;Reg
4549;02-Jan-19;Jawa Tengah;1;20;Urang Aring;50000;J&T CASHLESS;Exp
4549;02-Jan-19;Jawa Tengah;1;10;Lavender;122900;J&T CASHLESS;Exp
4582;04-Jan-19;Jawa Barat;1;5;Sandalwood;334900;JNE REG;Reg
4604;05-Jan-19;DKI Jakarta;1;10;Lemongrass;57900;JNE REG;Reg
4627;06-Jan-19;Jawa Timur;1;100;Olive;198000;JNE REG;Reg
4641;08-Jan-19;Sumatera Utara;1;10;Clove Bud;50000;JNE REG;Reg
4641;08-Jan-19;Sumatera Utara;1;10;Citronella;50000;JNE REG;Reg
4641;08-Jan-19;Sumatera Utara;1;10;Peppermint;102500;JNE REG;Reg
4641;08-Jan-19;Sumatera Utara;1;10;Patchouli;58500;JNE REG;Reg
4641;08-Jan-19;Sumatera Utara;1;10;Lemongrass;57900;JNE REG;Reg
4641;08-Jan-19;Sumatera Utara;1;10;Vanila;121500;JNE REG;Reg
4641;08-Jan-19;Sumatera Utara;1;10;Eucalyptus Organic;115900;JNE REG;Reg
4641;08-Jan-19;Sumatera Utara;1;10;French Lavender Organic;131500;JNE REG;Reg
4641;08-Jan-19;Sumatera Utara;1;10;Lemon Organic;131500;JNE REG;Reg
4642;08-Jan-19;Jawa Barat;1;20;Gurjun;28900;J&T CASHLESS;Exp
4642;08-Jan-19;Jawa Barat;1;10;Frankincense Serrata;141900;J&T CASHLESS;Exp
4647;09-Jan-19;Jawa Barat;1;10;Rosemary;86500;J&T CASHLESS;Exp
4650;09-Jan-19;DKI Jakarta;1;10;Lavender;122900;JNE REG;Reg
4668;10-Jan-19;Jawa Tengah;1;10;Citronella;50000;J&T CASHLESS;Exp
4668;10-Jan-19;Jawa Tengah;1;10;Peppermint;102500;J&T CASHLESS;Exp
4668;10-Jan-19;Jawa Tengah;1;10;Cajuput;56500;J&T CASHLESS;Exp
4668;10-Jan-19;Jawa Tengah;1;10;Vanila;121500;J&T CASHLESS;Exp
4678;11-Jan-19;Bali;1;20;Lemongrass;99900;JNE REG;Reg
4683;11-Jan-19;Jawa Barat;1;10;Vanila;121500;GOJEK;Inst
4683;11-Jan-19;Jawa Barat;1;10;French Lavender Organic;131500;GOJEK;Inst
4719;14-Jan-19;Jawa Timur;1;50;Olive;108500;JNE REG;Reg
4719;14-Jan-19;Jawa Timur;1;10;Lemongrass;57900;JNE REG;Reg
4719;14-Jan-19;Jawa Timur;1;10;Ginger;99900;JNE REG;Reg
4728;15-Jan-19;DKI Jakarta;1;100;Urang Aring;216000;JNE YES;Reg
4737;15-Jan-19;Jawa Barat;1;10;Tea Tree;96500;JNE REG;Reg
4762;16-Jan-19;Jawa Tengah;1;20;Cajuput;67500;JNE REG;Reg
4762;16-Jan-19;Jawa Tengah;1;10;Peppermint;102500;JNE REG;Reg
4789;18-Jan-19;Sumatera Selatan;1;10;Vanila;121500;J&T CASHLESS;Exp
4789;18-Jan-19;Sumatera Selatan;1;10;Peppermint;102500;J&T CASHLESS;Exp
4796;19-Jan-19;Jawa Tengah;1;10;Aniseed;140000;J&T CASHLESS;Exp
4796;19-Jan-19;Jawa Tengah;1;10;Lemon;122900;J&T CASHLESS;Exp
4796;19-Jan-19;Jawa Tengah;1;10;Lavender;122900;J&T CASHLESS;Exp
4796;19-Jan-19;Jawa Tengah;1;10;Peppermint;102500;J&T CASHLESS;Exp
4806;21-Jan-19;DKI Jakarta;1;20;Almond;71500;JNE REG;Reg
4806;21-Jan-19;DKI Jakarta;1;10;Peppermint;102500;JNE REG;Reg
4806;21-Jan-19;DKI Jakarta;1;10;Flu dan Cough;195500;JNE REG;Reg
4814;21-Jan-19;Daerah Istimewa Yogyakarta;1;10;Frankincense Serrata;141900;JNE REG;Reg
4818;21-Jan-19;Banten;1;20;Grape Seed;51500;J&T CASHLESS;Exp
4818;21-Jan-19;Banten;1;10;Flu dan Cough;195500;J&T CASHLESS;Exp
4834;22-Jan-19;DKI Jakarta;1;250;Lemongrass;455000;JNE REG;Reg
4834;22-Jan-19;DKI Jakarta;1;10;Peppermint;102500;JNE REG;Reg
4834;22-Jan-19;DKI Jakarta;1;10;Lemongrass;57900;JNE REG;Reg
4868;24-Jan-19;Daerah Istimewa Yogyakarta;1;10;Cananga;96500;JNE REG;Reg
4906;26-Jan-19;Jawa Barat;1;50;VCO;112000;GOJEK;Inst
4906;26-Jan-19;Jawa Barat;1;10;Peppermint;102500;GOJEK;Inst
4907;26-Jan-19;DKI Jakarta;1;20;Kaafir Lime;100000;JNE REG;Reg
4907;26-Jan-19;DKI Jakarta;1;10;Vanila;121500;JNE REG;Reg
4918;28-Jan-19;DKI Jakarta;1;10;Frankincense Serrata;141900;J&T REG;Reg
4920;28-Jan-19;Jawa Timur;2;10;Ylang Ylang;181000;J&T CASHLESS;Exp
4927;28-Jan-19;Jawa Barat;1;50;Olive;108500;GOJEK;Inst
4927;28-Jan-19;Jawa Barat;1;20;Citronella;83000;GOJEK;Inst
4927;28-Jan-19;Jawa Barat;1;10;Peppermint;102500;GOJEK;Inst
4927;28-Jan-19;Jawa Barat;1;10;Flu dan Cough;195500;GOJEK;Inst
4937;28-Jan-19;DKI Jakarta;1;10;Clove Bud;50000;JNE REG;Reg
4937;28-Jan-19;DKI Jakarta;1;10;Citronella;50000;JNE REG;Reg
4937;28-Jan-19;DKI Jakarta;1;10;Patchouli;58500;JNE REG;Reg
4946;28-Jan-19;Sulawesi Selatan;1;10;Ginger;99900;JNE REG;Reg
4946;28-Jan-19;Sulawesi Selatan;1;10;Peppermint;102500;JNE REG;Reg
4946;28-Jan-19;Sulawesi Selatan;1;10;Flu dan Cough;195500;JNE REG;Reg
4948;28-Jan-19;Jawa Barat;1;50;Clove Bud;183500;JNE YES;Reg
4982;30-Jan-19;DKI Jakarta;1;20;Castor;50000;J&T CASHLESS;Exp
4982;30-Jan-19;DKI Jakarta;1;10;Flu dan Cough;195500;J&T CASHLESS;Exp
4986;30-Jan-19;DKI Jakarta;1;10;French Lavender Organic;131500;JNE REG;Reg
4986;30-Jan-19;DKI Jakarta;1;10;Lemon Organic;131500;JNE REG;Reg
4993;30-Jan-19;Banten;1;50;Turmeric;255500;GRAB;Inst
4998;31-Jan-19;DKI Jakarta;1;10;Peppermint;102500;GOJEK;Inst
4998;31-Jan-19;DKI Jakarta;1;10;Orange;90000;GOJEK;Inst
4998;31-Jan-19;DKI Jakarta;1;10;Frankincense Serrata;141900;GOJEK;Inst
5022;02-Feb-19;Jawa Barat;1;10;Peppermint;102500;JNE REG;Reg
5048;05-Feb-19;Jawa Barat;1;10;Cajuput;56500;J&T CASHLESS;Exp
5048;05-Feb-19;Jawa Barat;1;10;Lemongrass;57900;J&T CASHLESS;Exp
5048;05-Feb-19;Jawa Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
5050;05-Feb-19;Jawa Barat;1;20;Agarwood Bouya;135900;J&T CASHLESS;Exp
5069;05-Feb-19;Jawa Barat;1;10;Peppermint;102500;J&T CASHLESS;Exp
5069;05-Feb-19;Jawa Barat;1;10;Lavender;122900;J&T CASHLESS;Exp
5095;06-Feb-19;DKI Jakarta;1;100;Cajuput;233500;J&T CASHLESS;Exp
5095;06-Feb-19;DKI Jakarta;1;50;Lemongrass;201500;J&T CASHLESS;Exp
5095;06-Feb-19;DKI Jakarta;1;20;Fennel;157500;J&T CASHLESS;Exp
5111;07-Feb-19;Jawa Barat;1;10;Lavender;122900;J&T CASHLESS;Exp
5111;07-Feb-19;Jawa Barat;1;10;Lemongrass;57900;J&T CASHLESS;Exp
5153;08-Feb-19;Jawa Barat;1;10;Black Pepper;117500;J&T CASHLESS;Exp
5157;09-Feb-19;Banten;1;50;Grape Seed;127500;JNE REG;Reg
5157;09-Feb-19;Banten;1;10;Flu dan Cough;195500;JNE REG;Reg
5178;11-Feb-19;DKI Jakarta;1;10;Flu dan Cough;195500;GOJEK;Inst
5186;11-Feb-19;Jawa Barat;1;10;Flu dan Cough;195500;J&T CASHLESS;Exp
5206;11-Feb-19;Jawa Timur;1;10;French Lavender Organic;131500;JNE REG;Reg
5209;11-Feb-19;DKI Jakarta;1;50;Lemongrass;201500;GRAB;Inst
5220;12-Feb-19;DKI Jakarta;1;10;Lemongrass;57900;J&T CASHLESS;Exp
5220;12-Feb-19;DKI Jakarta;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
5225;12-Feb-19;Jawa Barat;1;10;Tea Tree;96500;JNE REG;Reg
5225;12-Feb-19;Jawa Barat;1;10;Lemon;122900;JNE REG;Reg
5225;12-Feb-19;Jawa Barat;1;10;Lavender;122900;JNE REG;Reg
5290;15-Feb-19;DKI Jakarta;1;10;Bugs be Gone;175000;JNE REG;Reg
5318;18-Feb-19;Daerah Istimewa Yogyakarta;1;20;Cajuput;67500;JNE REG;Reg
5323;18-Feb-19;DKI Jakarta;1;50;Ylang - Ylang;239250;GOJEK;Inst
5323;18-Feb-19;DKI Jakarta;1;50;Nutmeg;204500;GOJEK;Inst
5323;18-Feb-19;DKI Jakarta;2;20;Lemongrass;199800;GOJEK;Inst
5323;18-Feb-19;DKI Jakarta;1;20;Peppermint;202900;GOJEK;Inst
5323;18-Feb-19;DKI Jakarta;1;10;Orange;90000;GOJEK;Inst
5329;18-Feb-19;Sulawesi Selatan;1;20;Peppermint;202900;J&T CASHLESS;Exp
5329;18-Feb-19;Sulawesi Selatan;1;10;Bugs be Gone;175000;J&T CASHLESS;Exp
5329;18-Feb-19;Sulawesi Selatan;1;10;Flu dan Cough;195500;J&T CASHLESS;Exp
5354;18-Feb-19;Jawa Barat;1;10;Flu dan Cough;195500;GRAB;Inst
5357;18-Feb-19;Jawa Barat;1;10;Magnolia;91500;JNE REG;Reg
5362;18-Feb-19;Kalimantan Barat;1;20;Citronella;83000;JNE REG;Reg
5362;18-Feb-19;Kalimantan Barat;1;20;Fennel;157500;JNE REG;Reg
5362;18-Feb-19;Kalimantan Barat;1;10;Basil;69000;JNE REG;Reg
5391;19-Feb-19;Daerah Istimewa Yogyakarta;1;10;Lavender;122900;J&T CASHLESS;Exp
5411;20-Feb-19;Banten;1;50;Clove Bud;183500;J&T CASHLESS;Exp
5412;20-Feb-19;Jawa Barat;1;10;Tea Tree;96500;JNE REG;Reg
5412;20-Feb-19;Jawa Barat;1;10;Vanila;121500;JNE REG;Reg
5412;20-Feb-19;Jawa Barat;1;10;Roman Chamomile;199900;JNE REG;Reg
5453;21-Feb-19;Bali;1;10;Tea Tree;96500;JNE OKE;Exp
5460;21-Feb-19;Banten;1;250;Grape Seed;468000;J&T REG;Reg
5460;21-Feb-19;Banten;2;10;Magnolia;183000;J&T REG;Reg
5470;22-Feb-19;Lampung;1;10;Flu dan Cough;195500;J&T REG;Reg
5505;23-Feb-19;Banten;1;20;Vanila;217500;JNE REG;Reg
5505;23-Feb-19;Banten;1;10;Lavender;122900;JNE REG;Reg
5505;23-Feb-19;Banten;1;10;Black Pepper;117500;JNE REG;Reg
5505;23-Feb-19;Banten;1;10;Peppermint;102500;JNE REG;Reg
5514;23-Feb-19;DKI Jakarta;1;10;Lemongrass;57900;JNE REG;Reg
5518;23-Feb-19;Jawa Barat;1;10;Clove Bud;50000;J&T CASHLESS;Exp
5533;25-Feb-19;DKI Jakarta;1;20;Sunflower;64000;J&T CASHLESS;Exp
5533;25-Feb-19;DKI Jakarta;1;20;Grape Seed;51500;J&T CASHLESS;Exp
5533;25-Feb-19;DKI Jakarta;1;10;Lemongrass;57900;J&T CASHLESS;Exp
5533;25-Feb-19;DKI Jakarta;1;10;Gurjun;23900;J&T CASHLESS;Exp
5533;25-Feb-19;DKI Jakarta;1;10;Kaafir Lime;72500;J&T CASHLESS;Exp
5544;25-Feb-19;Banten;1;20;Cajuput;67500;J&T CASHLESS;Exp
5552;25-Feb-19;Jawa Timur;1;10;Lemongrass;57900;J&T CASHLESS;Exp
5552;25-Feb-19;Jawa Timur;1;10;Frankincense Serrata;141900;J&T CASHLESS;Exp
5552;25-Feb-19;Jawa Timur;1;10;Lavender;122900;J&T CASHLESS;Exp
5572;26-Feb-19;Jawa Barat;1;10;Gurjun;23900;J&T CASHLESS;Exp
5572;26-Feb-19;Jawa Barat;1;10;Citronella;50000;J&T CASHLESS;Exp
5572;26-Feb-19;Jawa Barat;1;10;Patchouli;58500;J&T CASHLESS;Exp
5572;26-Feb-19;Jawa Barat;1;10;Nutmeg;71500;J&T CASHLESS;Exp
5572;26-Feb-19;Jawa Barat;1;10;Lemongrass;57900;J&T CASHLESS;Exp
5572;26-Feb-19;Jawa Barat;1;10;Magnolia;91500;J&T CASHLESS;Exp
5575;26-Feb-19;Jawa Barat;1;10;Patchouli;58500;GOJEK;Inst
5575;26-Feb-19;Jawa Barat;1;10;Frankincense Serrata;141900;GOJEK;Inst
5575;26-Feb-19;Jawa Barat;1;10;French Lavender Organic;131500;GOJEK;Inst
5580;26-Feb-19;Jawa Barat;1;10;Citronella;50000;JNE REG;Reg
5580;26-Feb-19;Jawa Barat;1;10;Cajuput;56500;JNE REG;Reg
5586;26-Feb-19;Jawa Barat;1;10;Clove Bud;50000;JNE YES;Reg
5586;26-Feb-19;Jawa Barat;1;10;Flu dan Cough;195500;JNE YES;Reg
5595;27-Feb-19;Jawa Barat;1;20;Lemongrass;99900;GOJEK;Inst
5595;27-Feb-19;Jawa Barat;1;20;Citronella;83000;GOJEK;Inst
5595;27-Feb-19;Jawa Barat;1;10;Patchouli;58500;GOJEK;Inst
5625;28-Feb-19;DKI Jakarta;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
5625;28-Feb-19;DKI Jakarta;1;10;Cedarwood;71500;J&T CASHLESS;Exp
5648;01-Mar-19;Banten;1;20;Patchouli;111000;JNE REG;Reg
5648;01-Mar-19;Banten;1;10;Gurjun;23900;JNE REG;Reg
5648;01-Mar-19;Banten;1;10;Patchouli;58500;JNE REG;Reg
5662;01-Mar-19;DKI Jakarta;2;50;Citronella;367000;J&T CASHLESS;Exp
5662;01-Mar-19;DKI Jakarta;1;10;Jasmine Sambac;477500;J&T CASHLESS;Exp
5677;04-Mar-19;DKI Jakarta;1;10;Clove Bud;50000;JNE REG;Reg
5677;04-Mar-19;DKI Jakarta;1;10;Cedarwood;71500;JNE REG;Reg
5710;04-Mar-19;DKI Jakarta;7;10;French Lavender Organic;920500;GRAB;Inst
5710;04-Mar-19;DKI Jakarta;8;10;Peppermint;820000;GRAB;Inst
5716;04-Mar-19;Jawa Barat;1;10;Relax and Destress;290000;GOJEK;Inst
5716;04-Mar-19;Jawa Barat;1;10;Flu dan Cough;195500;GOJEK;Inst
5750;05-Mar-19;Jawa Barat;1;10;Alpinia Galangal;64000;J&T CASHLESS;Exp
5755;06-Mar-19;Jawa Barat;1;20;Lemongrass;99900;GOJEK;Inst
5755;06-Mar-19;Jawa Barat;1;20;Peppermint;202900;GOJEK;Inst
5757;06-Mar-19;Sumatera Selatan;1;20;VCO;53500;JNE REG;Reg
5757;06-Mar-19;Sumatera Selatan;1;10;Peppermint;102500;JNE REG;Reg
5757;06-Mar-19;Sumatera Selatan;1;10;French Lavender Organic;131500;JNE REG;Reg
5761;06-Mar-19;Banten;1;10;Peppermint;102500;J&T CASHLESS;Exp
5761;06-Mar-19;Banten;1;10;Lavender;122900;J&T CASHLESS;Exp
5764;06-Mar-19;Jawa Barat;1;10;Cornt Mint;89500;JNE REG;Reg
5796;07-Mar-19;Jawa Barat;1;10;Citronella;50000;J&T CASHLESS;Exp
5796;07-Mar-19;Jawa Barat;1;10;Peppermint;102500;J&T CASHLESS;Exp
5796;07-Mar-19;Jawa Barat;1;10;Patchouli;58500;J&T CASHLESS;Exp
5796;07-Mar-19;Jawa Barat;1;10;Orange;90000;J&T CASHLESS;Exp
5796;07-Mar-19;Jawa Barat;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
5796;07-Mar-19;Jawa Barat;1;10;Lemon Organic;131500;J&T CASHLESS;Exp
5796;07-Mar-19;Jawa Barat;1;10;Eucalyptus Organic;115900;J&T CASHLESS;Exp
5796;07-Mar-19;Jawa Barat;1;10;Cedarwood;71500;J&T CASHLESS;Exp
5796;07-Mar-19;Jawa Barat;1;10;Rosemary;86500;J&T CASHLESS;Exp
5809;07-Mar-19;Jawa Barat;1;10;Orange;90000;GOJEK;Inst
5809;07-Mar-19;Jawa Barat;1;10;Lavender;122900;GOJEK;Inst
5818;08-Mar-19;Jawa Barat;1;20;Lemongrass;99900;GOJEK;Inst
5818;08-Mar-19;Jawa Barat;1;10;Peppermint;102500;GOJEK;Inst
5818;08-Mar-19;Jawa Barat;1;10;Flu dan Cough;195500;GOJEK;Inst
5818;08-Mar-19;Jawa Barat;1;10;Lavender;122900;GOJEK;Inst
5821;08-Mar-19;Jawa Barat;1;20;Grape Seed;51500;J&T CASHLESS;Exp
5821;08-Mar-19;Jawa Barat;1;20;Jojoba;97000;J&T CASHLESS;Exp
5821;08-Mar-19;Jawa Barat;1;10;Lemongrass;57900;J&T CASHLESS;Exp
5831;08-Mar-19;Kalimantan Timur;1;20;Grape Seed;51500;J&T CASHLESS;Exp
5831;08-Mar-19;Kalimantan Timur;1;10;Citronella;50000;J&T CASHLESS;Exp
5831;08-Mar-19;Kalimantan Timur;1;10;Cajuput;56500;J&T CASHLESS;Exp
5831;08-Mar-19;Kalimantan Timur;1;10;Lemongrass;57900;J&T CASHLESS;Exp
5835;11-Mar-19;Bali;1;20;Ginger;187500;J&T REG;Reg
5835;11-Mar-19;Bali;1;20;Alpinia Galangal;82500;J&T REG;Reg
5835;11-Mar-19;Bali;1;20;Agarwood Bouya;135900;J&T REG;Reg
5835;11-Mar-19;Bali;2;10;Lemongrass;115800;J&T REG;Reg
5835;11-Mar-19;Bali;1;10;Cubeb;98900;J&T REG;Reg
5835;11-Mar-19;Bali;1;10;Grapefruit;122000;J&T REG;Reg
5835;11-Mar-19;Bali;1;10;Roman Chamomile;199900;J&T REG;Reg
5835;11-Mar-19;Bali;1;10;Ylang Ylang;90500;J&T REG;Reg
5835;11-Mar-19;Bali;1;10;Frankincense Sacra;123500;J&T REG;Reg
5835;11-Mar-19;Bali;1;10;Lemon Organic;131500;J&T REG;Reg
5835;11-Mar-19;Bali;1;5;Frankincese Premium;206500;J&T REG;Reg
5836;11-Mar-19;DKI Jakarta;1;10;Peppermint;102500;JNE YES;Reg
5841;11-Mar-19;DKI Jakarta;1;10;Cajuput;56500;GOJEK;Inst
5841;11-Mar-19;DKI Jakarta;1;10;Patchouli;58500;GOJEK;Inst
5841;11-Mar-19;DKI Jakarta;1;10;Lemongrass;57900;GOJEK;Inst
5841;11-Mar-19;DKI Jakarta;1;10;Rosemary;86500;GOJEK;Inst
5853;11-Mar-19;Sulawesi Selatan;1;50;Jojoba;237500;J&T CASHLESS;Exp
5853;11-Mar-19;Sulawesi Selatan;1;50;Citronella;183500;J&T CASHLESS;Exp
5853;11-Mar-19;Sulawesi Selatan;1;20;Almond;71500;J&T CASHLESS;Exp
5853;11-Mar-19;Sulawesi Selatan;1;10;Bugs be Gone;175000;J&T CASHLESS;Exp
5857;11-Mar-19;DKI Jakarta;1;10;Flu dan Cough;195500;JNE REG;Reg
5858;11-Mar-19;Riau;1;50;Kukui Nut;116500;J&T CASHLESS;Exp
5858;11-Mar-19;Riau;1;10;Bugs be Gone;175000;J&T CASHLESS;Exp
5869;11-Mar-19;DKI Jakarta;1;20;Nutmeg;97500;JNE REG;Reg
5869;11-Mar-19;DKI Jakarta;1;10;French Lavender Organic;131500;JNE REG;Reg
5882;12-Mar-19;DKI Jakarta;1;10;Citronella;50000;JNE REG;Reg
5882;12-Mar-19;DKI Jakarta;1;10;Cajuput;56500;JNE REG;Reg
5882;12-Mar-19;DKI Jakarta;1;10;Patchouli;58500;JNE REG;Reg
5891;12-Mar-19;Banten;1;10;Cinamon Bark;108900;JNE REG;Reg
5896;13-Mar-19;DKI Jakarta;2;10;Peppermint;205000;GOJEK;Inst
5925;14-Mar-19;Jawa Barat;1;10;Peppermint;102500;GRAB;Inst
5948;15-Mar-19;Jawa Timur;1;10;Vanila;121500;JNE REG;Reg
5948;15-Mar-19;Jawa Timur;1;10;Flu dan Cough;195500;JNE REG;Reg
5966;15-Mar-19;Jawa Tengah;1;10;Ylang Ylang;90500;JNE REG;Reg
5982;16-Mar-19;Sumatera Selatan;1;10;Rosemary;86500;JNE REG;Reg
5982;16-Mar-19;Sumatera Selatan;1;10;Frankincense Sacra;123500;JNE REG;Reg
6011;18-Mar-19;DKI Jakarta;1;20;Frankincense Sacra;210000;J&T CASHLESS;Exp
6011;18-Mar-19;DKI Jakarta;1;10;Cedarwood;71500;J&T CASHLESS;Exp
6015;18-Mar-19;Daerah Istimewa Yogyakarta;1;50;Lemongrass;201500;JNE REG;Reg
6015;18-Mar-19;Daerah Istimewa Yogyakarta;1;50;Lavender;519900;JNE REG;Reg
6015;18-Mar-19;Daerah Istimewa Yogyakarta;1;50;Peppermint;481500;JNE REG;Reg
6015;18-Mar-19;Daerah Istimewa Yogyakarta;1;20;Spearmint;189000;JNE REG;Reg
6056;20-Mar-19;Banten;1;50;Olive;108500;JNE REG;Reg
6056;20-Mar-19;Banten;1;10;Patchouli;58500;JNE REG;Reg
6073;20-Mar-19;Jawa Timur;1;10;Clove Bud;50000;J&T CASHLESS;Exp
6073;20-Mar-19;Jawa Timur;1;10;Cajuput;56500;J&T CASHLESS;Exp
6073;20-Mar-19;Jawa Timur;1;10;Patchouli;58500;J&T CASHLESS;Exp
